    0.0100018      0.99998331
    0.0100035      0.99998331
    0.0100053      0.99998331
    0.0100070      0.99998337
    0.0100088      0.99998337
    0.0100105      0.99998325
    0.0100123      0.99998325
    0.0100141      0.99998325
    0.0100158      0.99998325
    0.0100176      0.99998325
    0.0100193      0.99998325
    0.0100211      0.99998325
    0.0100229      0.99998325
    0.0100246      0.99998325
    0.0100264      0.99998325
    0.0100281      0.99998331
    0.0100299      0.99998319
    0.0100317      0.99998319
    0.0100334      0.99998319
    0.0100352      0.99998319
    0.0100370      0.99998319
    0.0100387      0.99998319
    0.0100405      0.99998319
    0.0100423      0.99998319
    0.0100440      0.99998319
    0.0100458      0.99998319
    0.0100475      0.99998313
    0.0100493      0.99998313
    0.0100511      0.99998313
    0.0100528      0.99998313
    0.0100546      0.99998313
    0.0100564      0.99998313
    0.0100581      0.99998313
    0.0100599      0.99998313
    0.0100617      0.99998313
    0.0100634      0.99998313
    0.0100652      0.99998313
    0.0100670      0.99998307
    0.0100687      0.99998307
    0.0100705      0.99998307
    0.0100723      0.99998307
    0.0100741      0.99998307
    0.0100758      0.99998307
    0.0100776      0.99998307
    0.0100794      0.99998307
    0.0100811      0.99998307
    0.0100829      0.99998307
    0.0100847      0.99998301
    0.0100865      0.99998301
    0.0100882      0.99998301
    0.0100900      0.99998301
    0.0100918      0.99998301
    0.0100935      0.99998301
    0.0100953      0.99998301
    0.0100971      0.99998301
    0.0100989      0.99998301
    0.0101006      0.99998301
    0.0101024      0.99998295
    0.0101042      0.99998295
    0.0101060      0.99998295
    0.0101077      0.99998295
    0.0101095      0.99998295
    0.0101113      0.99998295
    0.0101131      0.99998295
    0.0101148      0.99998295
    0.0101166      0.99998295
    0.0101184      0.99998295
    0.0101202      0.99998295
    0.0101220      0.99998289
    0.0101237      0.99998289
    0.0101255      0.99998289
    0.0101273      0.99998289
    0.0101291      0.99998289
    0.0101308      0.99998289
    0.0101326      0.99998289
    0.0101344      0.99998289
    0.0101362      0.99998289
    0.0101380      0.99998289
    0.0101397      0.99998283
    0.0101415      0.99998283
    0.0101433      0.99998283
    0.0101451      0.99998283
    0.0101469      0.99998283
    0.0101487      0.99998283
    0.0101504      0.99998283
    0.0101522      0.99998283
    0.0101540      0.99998283
    0.0101558      0.99998283
    0.0101576      0.99998277
    0.0101594      0.99998277
    0.0101611      0.99998277
    0.0101629      0.99998277
    0.0101647      0.99998277
    0.0101665      0.99998277
    0.0101683      0.99998277
    0.0101701      0.99998277
    0.0101719      0.99998277
    0.0101737      0.99998277
    0.0101754      0.99998271
    0.0101772      0.99998271
    0.0101790      0.99998271
    0.0101808      0.99998271
    0.0101826      0.99998271
    0.0101844      0.99998271
    0.0101862      0.99998271
    0.0101880      0.99998271
    0.0101897      0.99998271
    0.0101915      0.99998271
    0.0101933      0.99998266
    0.0101951      0.99998266
    0.0101969      0.99998266
    0.0101987      0.99998266
    0.0102005      0.99998266
    0.0102023      0.99998266
    0.0102041      0.99998266
    0.0102059      0.99998266
    0.0102077      0.99998266
    0.0102095      0.99998266
    0.0102113      0.99998260
    0.0102130      0.99998260
    0.0102148      0.99998260
    0.0102166      0.99998260
    0.0102184      0.99998260
    0.0102202      0.99998260
    0.0102220      0.99998260
    0.0102238      0.99998260
    0.0102256      0.99998260
    0.0102274      0.99998260
    0.0102292      0.99998254
    0.0102310      0.99998254
    0.0102328      0.99998254
    0.0102346      0.99998254
    0.0102364      0.99998254
    0.0102382      0.99998254
    0.0102400      0.99998254
    0.0102418      0.99998254
    0.0102436      0.99998254
    0.0102454      0.99998254
    0.0102472      0.99998248
    0.0102490      0.99998248
    0.0102508      0.99998248
    0.0102526      0.99998248
    0.0102544      0.99998248
    0.0102562      0.99998248
    0.0102580      0.99998248
    0.0102598      0.99998248
    0.0102616      0.99998248
    0.0102634      0.99998248
    0.0102652      0.99998242
    0.0102670      0.99998242
    0.0102688      0.99998242
    0.0102706      0.99998242
    0.0102724      0.99998242
    0.0102742      0.99998242
    0.0102760      0.99998242
    0.0102778      0.99998242
    0.0102796      0.99998242
    0.0102815      0.99998242
    0.0102833      0.99998236
    0.0102851      0.99998236
    0.0102869      0.99998236
    0.0102887      0.99998236
    0.0102905      0.99998236
    0.0102923      0.99998236
    0.0102941      0.99998236
    0.0102959      0.99998236
    0.0102977      0.99998236
    0.0102995      0.99998230
    0.0103013      0.99998230
    0.0103031      0.99998230
    0.0103050      0.99998230
    0.0103068      0.99998230
    0.0103086      0.99998230
    0.0103104      0.99998230
    0.0103122      0.99998230
    0.0103140      0.99998230
    0.0103158      0.99998230
    0.0103176      0.99998224
    0.0103195      0.99998224
    0.0103213      0.99998224
    0.0103231      0.99998224
    0.0103249      0.99998224
    0.0103267      0.99998224
    0.0103285      0.99998224
    0.0103303      0.99998224
    0.0103321      0.99998224
    0.0103340      0.99998224
    0.0103358      0.99998218
    0.0103376      0.99998218
    0.0103394      0.99998218
    0.0103412      0.99998218
    0.0103430      0.99998218
    0.0103449      0.99998218
    0.0103467      0.99998218
    0.0103485      0.99998218
    0.0103503      0.99998218
    0.0103521      0.99998212
    0.0103540      0.99998212
    0.0103558      0.99998212
    0.0103576      0.99998212
    0.0103594      0.99998212
    0.0103612      0.99998212
    0.0103631      0.99998212
    0.0103649      0.99998212
    0.0103667      0.99998212
    0.0103685      0.99998212
    0.0103703      0.99998206
    0.0103722      0.99998206
    0.0103740      0.99998206
    0.0103758      0.99998206
    0.0103776      0.99998206
    0.0103794      0.99998206
    0.0103813      0.99998206
    0.0103831      0.99998206
    0.0103849      0.99998206
